Date,VIX Open,VIX High,VIX Low,VIX Close,exa,delta,volatile,open_high,close_high,open_low,close_low,bench_1,bench_2,group_1,up_prev,up_next,ingeneo,prediction_reason_rate,up,tempRate
2018-10-26,24.51,27.52,23.33,24.16,8,-0.3500000000000014,4.190000000000001,3.009999999999998,3.3599999999999994,-1.1800000000000033,-0.8300000000000018,-1.427988576091397,17.09506323949409,0,44,14,-3,"[{'rate': 0, 'feature': ['exa', 'up_prev']}, {'rate': 0, 'feature': ['up_next', 'up_prev']}]",0,50.0
2018-10-25,24.78,24.78,22.06,24.22,44,-0.5600000000000023,2.7200000000000024,0.0,0.5600000000000023,-2.7200000000000024,-2.16,-2.2598870056497264,10.976594027441495,0,34,8,0,[],0,50.0
2018-10-24,21.6,26.38,20.4,25.23,34,3.629999999999999,5.98,4.779999999999998,1.1499999999999986,-1.2000000000000028,-4.830000000000002,16.80555555555555,27.685185185185183,0,8,44,0,[],1,50.0
2018-10-23,22.18,24.66,20.18,20.71,8,-1.4699999999999989,4.48,2.4800000000000004,3.9499999999999993,-2.0,-0.5300000000000011,-6.627592425608651,20.19837691614067,0,9,34,0,[],0,50.0
2018-10-22,19.38,20.89,18.82,19.64,9,0.26000000000000156,2.0700000000000003,1.5100000000000016,1.25,-0.5599999999999987,-0.8200000000000003,1.3415892672858698,10.681114551083594,9,60,8,3,"[{'rate': 100.0, 'feature': ['exa', 'up_next']}]",1,50.0
2018-10-19,19.24,21.08,18.39,19.89,60,0.6500000000000021,2.6899999999999977,1.8399999999999999,1.1899999999999977,-0.8499999999999979,-1.5,3.3783783783783896,13.98128898128897,0,21,9,3,"[{'rate': 100.0, 'feature': ['exa', 'up_next']}]",1,50.0
2018-10-18,18.02,21.57,17.51,20.06,21,2.039999999999999,4.059999999999999,3.5500000000000007,1.5100000000000016,-0.509999999999998,-2.549999999999997,11.320754716981128,22.530521642619306,5,6,60,0,[],1,50.0
2018-10-17,17.06,19.55,17.06,17.4,6,0.33999999999999986,2.490000000000002,2.490000000000002,2.150000000000002,0.0,-0.33999999999999986,1.9929660023446654,14.595545134818302,0,61,21,0,[],1,50.0
2018-10-16,20.28,20.56,17.55,17.62,61,-2.66,3.009999999999998,0.2799999999999976,2.9399999999999977,-2.7300000000000004,-0.07000000000000028,-13.116370808678502,14.842209072978294,1,6,6,-3,"[{'rate': 0, 'feature': ['exa', 'up_prev']}, {'rate': 0, 'feature': ['up_next', 'up_prev']}]",0,50.0
2018-10-15,21.97,22.89,19.47,21.3,6,-0.6699999999999982,3.4200000000000017,0.9200000000000017,1.5899999999999999,-2.5,-1.8300000000000018,-3.049613108784698,15.566681838871196,0,18,61,0,[],0,50.0
2018-10-12,21.63,26.8,20.88,21.31,18,-0.3200000000000003,5.920000000000002,5.170000000000002,5.490000000000002,-0.75,-0.4299999999999997,-1.47942672214517,27.369394359685632,0,42,6,-3,"[{'rate': 0, 'feature': ['exa', 'up_prev']}, {'rate': 0, 'feature': ['exa', 'up_next']}, {'rate': 0, 'feature': ['up_next', 'up_prev']}]",0,50.0
2018-10-11,23.07,28.84,20.65,24.98,42,1.9100000000000001,8.190000000000001,5.77,3.8599999999999994,-2.4200000000000017,-4.330000000000002,8.279150411790203,35.500650195058526,0,47,18,0,[],1,50.0
2018-10-10,16.03,22.96,15.83,22.96,47,6.93,7.130000000000001,6.93,0.0,-0.20000000000000107,-7.130000000000001,43.23144104803493,44.479101684341856,2,43,42,0,[],1,50.0
2018-10-09,16.12,17.49,15.27,15.95,43,-0.1700000000000017,2.219999999999999,1.3699999999999974,1.5399999999999991,-0.8500000000000014,-0.6799999999999997,-1.0545905707196135,13.771712158808924,2,59,47,-3,"[{'rate': 0, 'feature': ['exa', 'up_prev']}]",0,50.0
2018-10-08,16.05,18.38,15.69,15.69,59,-0.3600000000000012,2.6899999999999995,2.3299999999999983,2.6899999999999995,-0.3600000000000012,0.0,-2.242990654205615,16.760124610591898,1,40,43,0,[],0,50.0
2018-10-05,14.29,17.36,11.72,14.82,40,0.5300000000000011,5.639999999999999,3.0700000000000003,2.539999999999999,-2.5699999999999985,-3.0999999999999996,3.708887333799868,39.46815955213435,0,30,59,3,"[{'rate': 100.0, 'feature': ['exa', 'up_prev']}]",1,50.0
2018-10-04,12.84,15.84,12.42,14.22,30,1.3800000000000008,3.42,3.0,1.6199999999999992,-0.41999999999999993,-1.8000000000000007,10.747663551401876,26.635514018691588,4,21,40,3,"[{'rate': 80.0, 'feature': ['exa', 'up_prev']}, {'rate': 100.0, 'feature': ['exa', 'up_next']}]",1,50.0
2018-10-03,11.66,12.14,11.34,11.61,21,-0.05000000000000071,0.8000000000000007,0.4800000000000004,0.5300000000000011,-0.3200000000000003,-0.2699999999999996,-0.4288164665523217,6.861063464837056,5,38,30,-3,"[{'rate': 20.0, 'feature': ['exa', 'up_next']}, {'rate': 0, 'feature': ['up_next', 'up_prev']}]",0,50.0
2018-10-02,12.47,12.69,11.61,12.05,38,-0.41999999999999993,1.08,0.21999999999999886,0.6399999999999988,-0.8600000000000012,-0.4400000000000013,-3.3680834001603843,8.660785886126703,0,39,21,0,[],0,50.0
2018-10-01,11.99,12.4,11.57,12.0,39,0.009999999999999787,0.8300000000000001,0.41000000000000014,0.40000000000000036,-0.41999999999999993,-0.4299999999999997,0.0834028356964119,6.922435362802336,3,21,38,0,[],1,50.0
2018-09-28,12.59,13.22,12.09,12.12,21,-0.47000000000000064,1.1300000000000008,0.6300000000000008,1.1000000000000014,-0.5,-0.02999999999999936,-3.733121525019862,8.975377283558386,5,13,39,-3,"[{'rate': 0, 'feature': ['exa', 'up_next']}, {'rate': 0, 'feature': ['up_next', 'up_prev']}]",0,50.0
2018-09-27,12.77,13.0,11.94,12.41,13,-0.35999999999999943,1.0600000000000005,0.23000000000000043,0.5899999999999999,-0.8300000000000001,-0.47000000000000064,-2.819107282693809,8.300704776820677,5,46,21,-3,"[{'rate': 0, 'feature': ['exa', 'up_prev']}]",0,50.0
2018-09-26,12.21,13.13,11.55,12.89,46,0.6799999999999997,1.58,0.9199999999999999,0.2400000000000002,-0.6600000000000001,-1.3399999999999999,5.569205569205566,12.94021294021294,0,10,13,0,[],1,50.0
2018-09-25,12.28,12.6,11.8,12.42,10,0.14000000000000057,0.7999999999999989,0.3200000000000003,0.17999999999999972,-0.47999999999999865,-0.6199999999999992,1.1400651465798093,6.514657980456018,0,32,46,3,"[{'rate': 75.0, 'feature': ['exa', 'up_prev']}, {'rate': 100.0, 'feature': ['up_next', 'up_prev']}, {'rate': 100.0, 'feature': ['exa', 'up_prev', 'up_next']}]",1,100.0
2018-09-24,12.46,12.92,12.18,12.2,32,-0.26000000000000156,0.7400000000000002,0.4599999999999991,0.7200000000000006,-0.28000000000000114,-0.019999999999999574,-2.0866773675762564,5.939004815409311,0,18,10,-3,"[{'rate': 0, 'feature': ['exa', 'up_prev']}]",0,50.0
2018-09-21,11.76,12.03,11.1,11.68,18,-0.08000000000000007,0.9299999999999997,0.2699999999999996,0.34999999999999964,-0.6600000000000001,-0.5800000000000001,-0.680272108843538,7.90816326530612,0,54,32,-3,"[{'rate': 0, 'feature': ['exa', 'up_next']}]",0,50.0
2018-09-20,11.82,11.96,11.31,11.8,54,-0.019999999999999574,0.6500000000000004,0.14000000000000057,0.16000000000000014,-0.5099999999999998,-0.4900000000000002,-0.1692047377326529,5.49915397631134,0,40,18,-3,"[{'rate': 0, 'feature': ['exa', 'up_prev']}]",0,50.0
2018-09-19,12.61,12.77,11.66,11.75,40,-0.8599999999999994,1.1099999999999994,0.16000000000000014,1.0199999999999996,-0.9499999999999993,-0.08999999999999986,-6.819984139571764,8.802537668517047,0,55,54,-3,"[{'rate': 0, 'feature': ['exa', 'up_prev']}, {'rate': 0, 'feature': ['exa', 'up_next']}]",0,50.0
2018-09-18,13.48,13.48,12.56,12.79,55,-0.6900000000000013,0.9199999999999999,0.0,0.6900000000000013,-0.9199999999999999,-0.22999999999999865,-5.118694362017814,6.824925816023739,1,62,40,-3,"[{'rate': 25.0, 'feature': ['exa', 'up_prev']}, {'rate': 0, 'feature': ['exa', 'up_next']}, {'rate': 0, 'feature': ['up_next', 'up_prev']}]",0,50.0
2018-09-17,12.72,13.75,12.32,13.68,62,0.9599999999999991,1.4299999999999997,1.0299999999999994,0.07000000000000028,-0.40000000000000036,-1.3599999999999994,7.547169811320748,11.242138364779871,1,43,55,-2,"[{'rate': 25.0, 'feature': ['exa', 'up_next']}]",1,50.0
2018-09-14,12.13,13.15,11.93,12.07,43,-0.0600000000000005,1.2200000000000006,1.0199999999999996,1.08,-0.20000000000000107,-0.14000000000000057,-0.49464138499588206,10.057708161582857,2,44,62,0,[],0,50.0
2018-09-13,12.91,12.91,12.3,12.37,44,-0.5400000000000009,0.6099999999999994,0.0,0.5400000000000009,-0.6099999999999994,-0.06999999999999851,-4.182804027885368,4.725019364833457,0,14,43,-3,"[{'rate': 0, 'feature': ['exa', 'up_next']}]",0,50.0
2018-09-12,13.07,13.86,12.91,13.14,14,0.07000000000000028,0.9499999999999993,0.7899999999999991,0.7199999999999989,-0.16000000000000014,-0.23000000000000043,0.5355776587605224,7.2685539403213415,0,48,44,3,"[{'rate': 100.0, 'feature': ['exa', 'up_prev']}]",1,50.0
2018-09-11,13.96,14.92,13.21,13.22,48,-0.7400000000000002,1.709999999999999,0.9599999999999991,1.6999999999999993,-0.75,-0.009999999999999787,-5.30085959885387,12.249283667621768,0,20,14,-3,"[{'rate': 0, 'feature': ['exa', 'up_next']}]",0,50.0
2018-09-10,15.09,15.2,13.93,14.16,20,-0.9299999999999997,1.2699999999999996,0.10999999999999943,1.0399999999999991,-1.1600000000000001,-0.23000000000000043,-6.163021868787275,8.416169648774021,0,27,48,-3,"[{'rate': 0, 'feature': ['exa', 'up_prev']}]",0,50.0
2018-09-07,14.72,15.63,14.31,14.88,27,0.16000000000000014,1.3200000000000003,0.9100000000000001,0.75,-0.41000000000000014,-0.5700000000000003,1.0869565217391313,8.967391304347828,4,15,20,0,[],1,50.0
2018-09-06,14.21,15.41,13.72,14.65,15,0.4399999999999995,1.6899999999999995,1.1999999999999993,0.7599999999999998,-0.4900000000000002,-0.9299999999999997,3.0964109781843736,11.893033075299082,5,24,27,-2,"[{'rate': 25.0, 'feature': ['exa', 'up_prev']}]",1,50.0
2018-09-05,13.69,14.3,13.23,13.91,24,0.22000000000000064,1.0700000000000003,0.6100000000000012,0.39000000000000057,-0.4599999999999991,-0.6799999999999997,1.6070124178232332,7.81592403214025,0,60,15,1,"[{'rate': 75.0, 'feature': ['exa', 'up_next']}]",1,50.0
2018-09-04,13.13,14.35,13.12,13.16,60,0.02999999999999936,1.2300000000000004,1.2199999999999989,1.1899999999999995,-0.010000000000001563,-0.040000000000000924,0.2284843869002236,9.367859862909372,0,63,24,3,"[{'rate': 100.0, 'feature': ['exa', 'up_prev']}, {'rate': 100.0, 'feature': ['up_next', 'up_prev']}]",1,50.0
2018-08-31,13.54,14.03,12.82,12.86,63,-0.6799999999999997,1.209999999999999,0.4900000000000002,1.17,-0.7199999999999989,-0.03999999999999915,-5.022156573116689,8.936484490398811,1,57,60,-3,"[{'rate': 25.0, 'feature': ['exa', 'up_prev']}, {'rate': 0, 'feature': ['up_next', 'up_prev']}]",0,50.0
2018-08-30,12.25,13.95,12.24,13.53,57,1.2799999999999994,1.709999999999999,1.6999999999999993,0.41999999999999993,-0.009999999999999787,-1.2899999999999991,10.44897959183673,13.959183673469381,1,30,63,0,[],1,50.0
2018-08-29,12.34,12.55,12.09,12.25,30,-0.08999999999999986,0.46000000000000085,0.21000000000000085,0.3000000000000007,-0.25,-0.16000000000000014,-0.7293354943273895,3.7277147487844475,4,1,57,-3,"[{'rate': 0, 'feature': ['exa', 'up_next']}]",0,50.0
2018-08-28,12.01,12.5,11.87,12.5,1,0.4900000000000002,0.6300000000000008,0.4900000000000002,0.0,-0.14000000000000057,-0.6300000000000008,4.079933388842633,5.245628642797675,9,19,30,0,[],1,50.0
2018-08-27,12.37,12.48,12.02,12.16,19,-0.20999999999999908,0.46000000000000085,0.11000000000000121,0.3200000000000003,-0.34999999999999964,-0.14000000000000057,-1.6976556184316822,3.7186742118027554,5,62,1,0,[],0,50.0
2018-08-24,12.13,12.17,11.83,11.99,62,-0.14000000000000057,0.33999999999999986,0.03999999999999915,0.17999999999999972,-0.3000000000000007,-0.16000000000000014,-1.1541632316570534,2.802967848309974,1,28,19,0,[],0,50.0
2018-08-23,12.03,12.68,11.65,12.41,28,0.3800000000000008,1.0299999999999994,0.6500000000000004,0.2699999999999996,-0.379999999999999,-0.7599999999999998,3.1587697423108962,8.561928512053194,4,12,62,0,[],1,50.0
2018-08-22,13.09,13.29,11.97,12.25,12,-0.8399999999999999,1.3199999999999985,0.1999999999999993,1.0399999999999991,-1.1199999999999992,-0.27999999999999936,-6.41711229946524,10.084033613445367,0,55,28,-3,"[{'rate': 0, 'feature': ['exa', 'up_prev']}, {'rate': 0, 'feature': ['up_next', 'up_prev']}]",0,50.0
2018-08-21,12.47,12.89,12.09,12.86,55,0.3899999999999988,0.8000000000000007,0.41999999999999993,0.030000000000001137,-0.3800000000000008,-0.7699999999999996,3.1275060144346334,6.415396952686453,1,20,12,0,[],1,50.0
2018-08-20,12.57,12.79,12.26,12.49,20,-0.08000000000000007,0.5299999999999994,0.21999999999999886,0.29999999999999893,-0.3100000000000005,-0.23000000000000043,-0.6364359586316632,4.21638822593476,0,24,55,-3,"[{'rate': 0, 'feature': ['up_next', 'up_prev']}]",0,50.0
2018-08-17,13.18,13.96,12.4,12.64,24,-0.5399999999999991,1.5600000000000005,0.7800000000000011,1.3200000000000003,-0.7799999999999994,-0.2400000000000002,-4.097116843702573,11.8361153262519,0,64,20,-3,"[{'rate': 0, 'feature': ['up_next', 'up_prev']}]",0,50.0
2018-08-16,14.18,14.36,12.82,13.45,64,-0.7300000000000004,1.5399999999999991,0.17999999999999972,0.9100000000000001,-1.3599999999999994,-0.629999999999999,-5.14809590973202,10.860366713681236,0,7,24,-3,"[{'rate': 0, 'feature': ['exa', 'up_prev']}, {'rate': 0, 'feature': ['up_next', 'up_prev']}]",0,50.0
2018-08-15,13.52,16.86,13.44,14.64,7,1.120000000000001,3.42,3.34,2.219999999999999,-0.08000000000000007,-1.200000000000001,8.28402366863906,25.295857988165682,9,42,64,3,"[{'rate': 100.0, 'feature': ['up_next', 'up_prev']}]",1,50.0
2018-08-14,13.93,14.22,13.11,13.31,42,-0.6199999999999992,1.1100000000000012,0.2900000000000009,0.9100000000000001,-0.8200000000000003,-0.20000000000000107,-4.450825556353189,7.968413496051696,0,36,7,-3,"[{'rate': 0, 'feature': ['exa', 'up_next']}]",0,50.0
2018-08-13,14.5,15.02,12.95,14.78,36,0.27999999999999936,2.0700000000000003,0.5199999999999996,0.2400000000000002,-1.5500000000000007,-1.83,1.9310344827586163,14.27586206896552,0,57,42,0,[],1,50.0
2018-08-10,11.82,13.82,11.59,13.16,57,1.3399999999999999,2.2300000000000004,2.0,0.6600000000000001,-0.23000000000000043,-1.5700000000000003,11.336717428087985,18.866328257191203,1,6,36,3,"[{'rate': 100.0, 'feature': ['up_next', 'up_prev']}]",1,50.0
2018-08-09,10.94,11.31,10.17,11.27,6,0.33000000000000007,1.1400000000000006,0.370000000000001,0.040000000000000924,-0.7699999999999996,-1.0999999999999996,3.0164533820840957,10.42047531992688,0,46,57,0,[],1,50.0
2018-08-08,10.93,11.18,10.52,10.85,46,-0.08000000000000007,0.6600000000000001,0.25,0.33000000000000007,-0.41000000000000014,-0.33000000000000007,-0.7319304666056731,6.038426349496799,0,33,6,-3,"[{'rate': 0, 'feature': ['exa', 'up_prev']}, {'rate': 0, 'feature': ['exa', 'up_next']}]",0,50.0
2018-08-07,11.12,11.24,10.52,10.93,33,-0.1899999999999995,0.7200000000000006,0.120000000000001,0.3100000000000005,-0.5999999999999996,-0.41000000000000014,-1.7086330935251755,6.474820143884898,3,18,46,-3,"[{'rate': 0, 'feature': ['exa', 'up_prev']}, {'rate': 0, 'feature': ['up_next', 'up_prev']}]",0,50.0
2018-08-06,11.91,12.15,11.17,11.27,18,-0.6400000000000006,0.9800000000000004,0.2400000000000002,0.8800000000000008,-0.7400000000000002,-0.09999999999999964,-5.373635600335857,8.228379513014279,0,15,33,-2,"[{'rate': 25.0, 'feature': ['exa', 'up_next']}]",0,50.0
2018-08-03,12.43,12.46,11.07,11.64,15,-0.7899999999999991,1.3900000000000006,0.030000000000001137,0.8200000000000003,-1.3599999999999994,-0.5700000000000003,-6.355591311343517,11.18262268704747,5,36,18,-3,"[{'rate': 0, 'feature': ['exa', 'up_prev']}, {'rate': 0, 'feature': ['up_next', 'up_prev']}]",0,50.0
2018-08-02,13.57,14.53,12.17,12.19,36,-1.3800000000000008,2.3599999999999994,0.9599999999999991,2.34,-1.4000000000000004,-0.019999999999999574,-10.169491525423735,17.391304347826082,0,33,15,-3,"[{'rate': 0, 'feature': ['exa', 'up_next']}]",0,50.0
2018-08-01,13.09,13.63,12.45,13.15,33,0.0600000000000005,1.1800000000000015,0.5400000000000009,0.4800000000000004,-0.6400000000000006,-0.7000000000000011,0.45836516424752094,9.01451489686785,3,46,36,0,[],1,50.0
2018-07-31,13.98,14.12,12.81,12.83,46,-1.1500000000000004,1.3099999999999987,0.1399999999999988,1.2899999999999991,-1.17,-0.019999999999999574,-8.22603719599428,9.370529327610862,0,10,33,-3,"[{'rate': 0, 'feature': ['up_next', 'up_prev']}]",0,50.0
2018-07-30,13.63,14.46,12.98,14.26,10,0.629999999999999,1.4800000000000004,0.8300000000000001,0.20000000000000107,-0.6500000000000004,-1.2799999999999994,4.622157006603074,10.858400586940576,0,32,46,3,"[{'rate': 75.0, 'feature': ['exa', 'up_prev']}, {'rate': 100.0, 'feature': ['up_next', 'up_prev']}, {'rate': 100.0, 'feature': ['exa', 'up_prev', 'up_next']}]",1,100.0
2018-07-27,12.17,14.26,11.6,13.03,32,0.8599999999999994,2.66,2.09,1.2300000000000004,-0.5700000000000003,-1.4299999999999997,7.066557107641737,21.857025472473296,0,16,10,0,[],1,50.0
2018-07-26,12.45,12.53,11.78,12.14,16,-0.3099999999999987,0.75,0.08000000000000007,0.3899999999999988,-0.6699999999999999,-0.3600000000000012,-2.48995983935742,6.024096385542169,0,5,32,-3,"[{'rate': 0, 'feature': ['exa', 'up_prev']}]",0,50.0
2018-07-25,12.37,12.82,11.8,12.29,5,-0.08000000000000007,1.0199999999999996,0.45000000000000107,0.5300000000000011,-0.5699999999999985,-0.48999999999999844,-0.6467259498787394,8.245755860953919,9,19,16,-3,"[{'rate': 0, 'feature': ['exa', 'up_prev']}]",0,50.0
2018-07-24,12.61,13.21,11.66,12.41,19,-0.1999999999999993,1.5500000000000007,0.6000000000000014,0.8000000000000007,-0.9499999999999993,-0.75,-1.5860428231562196,12.291831879460752,5,36,5,-3,"[{'rate': 0, 'feature': ['exa', 'up_next']}]",0,50.0
2018-07-23,13.47,13.55,12.58,12.62,36,-0.8500000000000014,0.9700000000000006,0.08000000000000007,0.9300000000000015,-0.8900000000000006,-0.03999999999999915,-6.310319227913892,7.201187824795848,0,39,19,-3,"[{'rate': 0, 'feature': ['exa', 'up_prev']}, {'rate': 0, 'feature': ['up_next', 'up_prev']}]",0,50.0
2018-07-20,13.0,13.58,12.49,12.86,39,-0.14000000000000057,1.0899999999999999,0.5800000000000001,0.7200000000000006,-0.5099999999999998,-0.3699999999999992,-1.0769230769230813,8.384615384615383,3,25,36,-3,"[{'rate': 0, 'feature': ['up_next', 'up_prev']}]",0,50.0
2018-07-19,12.2,13.09,11.79,12.87,25,0.6699999999999999,1.3000000000000007,0.8900000000000006,0.22000000000000064,-0.41000000000000014,-1.08,5.491803278688525,10.655737704918039,4,45,39,3,"[{'rate': 100.0, 'feature': ['exa', 'up_prev']}]",1,50.0
2018-07-18,11.87,12.47,11.44,12.1,45,0.23000000000000043,1.0300000000000011,0.6000000000000014,0.370000000000001,-0.4299999999999997,-0.6600000000000001,1.9376579612468445,8.677337826453254,2,59,25,3,"[{'rate': 100.0, 'feature': ['exa', 'up_next']}, {'rate': 100.0, 'feature': ['up_next', 'up_prev']}]",1,50.0
2018-07-17,12.91,13.18,11.85,12.06,59,-0.8499999999999996,1.33,0.2699999999999996,1.1199999999999992,-1.0600000000000005,-0.21000000000000085,-6.584043377226953,10.302091402013943,1,57,45,-3,"[{'rate': 0, 'feature': ['up_next', 'up_prev']}]",0,50.0
2018-07-16,12.46,12.97,12.13,12.83,57,0.3699999999999992,0.8399999999999999,0.5099999999999998,0.14000000000000057,-0.33000000000000007,-0.6999999999999993,2.9695024077046486,6.741573033707864,1,3,59,0,[],1,50.0
2018-07-13,12.39,12.97,11.62,12.18,3,-0.21000000000000085,1.3500000000000014,0.5800000000000001,0.7900000000000009,-0.7700000000000014,-0.5600000000000005,-1.6949152542372952,10.895883777239721,9,13,57,-3,"[{'rate': 0, 'feature': ['exa', 'up_prev']}, {'rate': 0, 'feature': ['up_next', 'up_prev']}]",0,50.0
2018-07-12,13.07,13.33,12.42,12.58,13,-0.4900000000000002,0.9100000000000001,0.2599999999999998,0.75,-0.6500000000000004,-0.16000000000000014,-3.7490436113236436,6.962509563886766,5,22,3,-3,"[{'rate': 25.0, 'feature': ['exa', 'up_prev']}, {'rate': 0, 'feature': ['exa', 'up_next']}]",0,50.0
2018-07-11,14.05,14.15,13.09,13.63,22,-0.41999999999999993,1.0600000000000005,0.09999999999999964,0.5199999999999996,-0.9600000000000009,-0.5400000000000009,-2.9893238434163694,7.544483985765129,0,11,13,-3,"[{'rate': 25.0, 'feature': ['exa', 'up_next']}, {'rate': 0, 'feature': ['up_next', 'up_prev']}]",0,50.0
2018-07-10,12.52,13.21,11.93,12.64,11,0.120000000000001,1.2800000000000011,0.6900000000000013,0.5700000000000003,-0.5899999999999999,-0.7100000000000009,0.9584664536741293,10.22364217252397,5,48,22,3,"[{'rate': 100.0, 'feature': ['up_next', 'up_prev']}]",1,50.0
2018-07-09,13.42,13.45,12.6,12.69,48,-0.7300000000000004,0.8499999999999996,0.02999999999999936,0.7599999999999998,-0.8200000000000003,-0.08999999999999986,-5.439642324888229,6.333830104321906,0,5,11,0,[],0,50.0
2018-07-06,14.99,15.45,13.34,13.37,5,-1.620000000000001,2.1099999999999994,0.4599999999999991,2.08,-1.6500000000000004,-0.02999999999999936,-10.807204803202142,14.076050700466974,9,11,48,0,[],0,50.0
2018-07-05,15.62,16.22,14.47,14.97,11,-0.6499999999999986,1.7499999999999982,0.5999999999999996,1.2499999999999982,-1.1499999999999986,-0.5,-4.161331626120349,11.203585147247107,5,1,5,-3,"[{'rate': 0, 'feature': ['exa', 'up_prev']}]",0,50.0
2018-07-03,15.37,16.45,14.68,16.14,1,0.7700000000000014,1.7699999999999996,1.08,0.3099999999999987,-0.6899999999999995,-1.4600000000000009,5.009759271307752,11.515940143135978,9,64,11,0,[],1,50.0
2018-07-02,17.7,18.08,15.54,15.6,64,-2.0999999999999996,2.539999999999999,0.379999999999999,2.4799999999999986,-2.16,-0.0600000000000005,-11.864406779661016,14.3502824858757,0,27,1,0,[],0,50.0
2018-06-29,15.73,16.51,14.66,16.09,27,0.35999999999999943,1.8500000000000014,0.7800000000000011,0.4200000000000017,-1.0700000000000003,-1.4299999999999997,2.288620470438649,11.76096630642086,4,61,64,0,[],1,50.0
2018-06-28,17.54,18.99,16.4,16.85,61,-0.6899999999999977,2.59,1.4499999999999993,2.139999999999997,-1.1400000000000006,-0.45000000000000284,-3.9338654503990753,14.766248574686431,1,49,27,0,[],0,50.0
2018-06-27,16.52,18.19,14.76,17.91,49,1.3900000000000006,3.4300000000000015,1.6700000000000017,0.28000000000000114,-1.7599999999999998,-3.1500000000000004,8.414043583535111,20.76271186440679,2,48,61,0,[],1,50.0
2018-06-26,16.71,17.54,15.1,15.92,48,-0.7900000000000009,2.4399999999999995,0.8299999999999983,1.6199999999999992,-1.6100000000000012,-0.8200000000000003,-4.7277079593058104,14.602034709754635,0,9,49,-2,"[{'rate': 20.0, 'feature': ['exa', 'up_prev']}, {'rate': 25.0, 'feature': ['up_next', 'up_prev']}]",0,50.0
2018-06-25,15.07,19.61,14.56,17.33,9,2.259999999999998,5.049999999999999,4.539999999999999,2.280000000000001,-0.5099999999999998,-2.769999999999998,14.996682149966809,33.51028533510284,9,23,48,2,"[{'rate': 80.0, 'feature': ['exa', 'up_next']}]",1,50.0
2018-06-22,14.6,14.6,13.11,13.77,23,-0.8300000000000001,1.4900000000000002,0.0,0.8300000000000001,-1.4900000000000002,-0.6600000000000001,-5.684931506849316,10.205479452054796,4,31,9,0,[],0,50.0
2018-06-21,12.54,15.18,12.18,14.64,31,2.1000000000000014,3.0,2.6400000000000006,0.5399999999999991,-0.35999999999999943,-2.460000000000001,16.746411483253603,23.923444976076556,3,14,23,0,[],1,50.0
2018-06-20,12.9,13.02,12.25,12.79,14,-0.11000000000000121,0.7699999999999996,0.11999999999999922,0.23000000000000043,-0.6500000000000004,-0.5399999999999991,-0.852713178294583,5.968992248062012,0,58,31,-3,"[{'rate': 0, 'feature': ['exa', 'up_prev']}, {'rate': 0, 'feature': ['up_next', 'up_prev']}]",0,50.0
2018-06-19,14.61,14.68,13.21,13.35,58,-1.2599999999999998,1.4699999999999989,0.07000000000000028,1.33,-1.3999999999999986,-0.1399999999999988,-8.624229979466119,10.061601642710464,0,28,14,0,[],0,50.0
2018-06-18,12.79,13.74,12.28,12.31,28,-0.47999999999999865,1.4600000000000009,0.9500000000000011,1.4299999999999997,-0.5099999999999998,-0.030000000000001137,-3.7529319781078865,11.415168100078194,4,58,58,-3,"[{'rate': 0, 'feature': ['exa', 'up_prev']}, {'rate': 0, 'feature': ['up_next', 'up_prev']}]",0,50.0
2018-06-15,12.19,13.16,11.93,11.98,58,-0.20999999999999908,1.2300000000000004,0.9700000000000006,1.1799999999999997,-0.2599999999999998,-0.05000000000000071,-1.7227235438884256,10.09023789991797,0,19,28,0,[],0,50.0
2018-06-14,12.98,13.07,11.88,12.12,19,-0.8600000000000012,1.1899999999999995,0.08999999999999986,0.9500000000000011,-1.0999999999999996,-0.23999999999999844,-6.6255778120184985,9.167950693374419,5,49,58,-3,"[{'rate': 0, 'feature': ['exa', 'up_prev']}, {'rate': 0, 'feature': ['up_next', 'up_prev']}]",0,50.0
2018-06-13,12.13,12.95,11.98,12.94,49,0.8099999999999987,0.9699999999999989,0.8199999999999985,0.009999999999999787,-0.15000000000000036,-0.9599999999999991,6.6776586974443415,7.996702390766684,2,25,19,3,"[{'rate': 100.0, 'feature': ['exa', 'up_prev']}, {'rate': 100.0, 'feature': ['exa', 'up_next']}]",1,50.0
2018-06-12,12.29,12.6,11.88,12.34,25,0.05000000000000071,0.7199999999999989,0.3100000000000005,0.2599999999999998,-0.40999999999999837,-0.4599999999999991,0.4068348250610311,5.8584214808787545,4,22,49,3,"[{'rate': 100.0, 'feature': ['exa', 'up_prev']}]",1,50.0
2018-06-11,12.52,12.69,12.14,12.35,22,-0.16999999999999993,0.5499999999999989,0.16999999999999993,0.33999999999999986,-0.379999999999999,-0.20999999999999908,-1.357827476038338,4.392971246006382,0,40,25,-3,"[{'rate': 0, 'feature': ['exa', 'up_next']}]",0,50.0
2018-06-08,12.54,13.31,12.09,12.18,40,-0.35999999999999943,1.2200000000000006,0.7700000000000014,1.1300000000000008,-0.4499999999999993,-0.08999999999999986,-2.870813397129182,9.728867623604472,0,20,22,-3,"[{'rate': 25.0, 'feature': ['exa', 'up_prev']}, {'rate': 0, 'feature': ['up_next', 'up_prev']}]",0,50.0
